gene_id,sigGene,sigSplicing,sigPromoter,sigCDS
Lin9,1,0,0,0
Lingo1,1,0,0,0
Lingo2,1,1,1,0
Lingo3,1,0,0,0
Lins,1,0,0,0
Lipa,1,0,0,0
Lipe,1,0,0,0
Lipg,1,0,0,0
Litaf,1,0,0,0
Lix1,1,0,0,0
Lix1l,1,0,0,0
Llgl1,1,0,0,0
Llph,1,0,0,0
Lmbr1l,1,0,0,0
Lmbrd1,1,0,1,1
Lmln,1,0,0,0
Lmna,1,1,0,1
Lmnb1,1,0,0,0
Lmnb2,1,0,0,0
Lmo1,1,0,0,0
Lmo2,1,0,1,1
Lmo3,1,0,1,0
Lmo4,1,1,0,0
Lmo7,1,0,1,0
Lmtk2,1,0,0,0
Lnpep,1,0,0,0
Lnx2,1,0,0,0
Lonrf1,1,0,0,0
Lonrf2,1,0,0,0
Lor,1,0,0,0
Loxl2,1,0,1,0
Lpar1,1,0,1,1
Lpar4,1,0,0,0
Lpcat1,1,0,0,0
Lpcat2,1,0,0,0
Lpcat4,1,0,0,0
Lphn2,1,0,1,1
Lphn3,1,0,0,0
Lpin1,1,0,0,0
Lpin2,1,0,0,0
Lpl,1,0,0,0
Lpp,1,0,0,1
Lppr2,1,0,0,0
Lrch1,1,0,0,0
Lrch2,1,0,0,0
Lrch3,1,1,0,1
Lrch4,1,0,0,0
Lrdd,1,0,0,0
Lrfn1,1,0,0,0
Lrfn2,1,0,0,0
Lrfn3,1,0,0,0
Lrfn4,1,0,1,0
Lrfn5,1,0,0,0
Lrig1,1,1,0,1
Lrig2,1,1,0,1
Lrig3,1,0,0,0
Lrp1,1,0,0,0
Lrp10,1,0,0,0
Lrp11,1,0,0,0
Lrp12,1,0,0,0
Lrp1b,1,0,0,0
Lrp2,1,0,0,0
Lrp4,1,0,0,0
Lrp5,1,0,1,1
Lrp6,1,0,0,0
Lrp8,1,0,0,0
Lrpap1,1,0,0,0
Lrpprc,1,0,0,0
Lrrc1,1,0,1,1
Lrrc16a,1,0,1,1
Lrrc16b,1,0,0,0
Lrrc20,1,0,0,0
Lrrc3,1,0,0,0
Lrrc32,1,0,0,0
Lrrc33,1,1,0,1
Lrrc3b,1,0,1,0
Lrrc42,1,0,0,0
Lrrc43,1,0,0,0
Lrrc45,1,0,0,0
Lrrc48,1,0,0,0
Lrrc49,1,1,1,1
Lrrc4b,1,0,0,0
Lrrc4c,1,0,0,0
Lrrc55,1,0,0,0
Lrrc56,1,0,0,0
Lrrc58,1,0,0,0
Lrrc59,1,0,0,0
Lrrc6,1,0,0,0
Lrrc7,1,1,0,1
Lrrc8b,1,0,0,0
Lrrc8c,1,0,0,0
Lrrc9,1,0,0,0
Lrrcc1,1,1,0,1
Lrrfip1,1,0,0,0
Lrrfip2,1,0,0,0
Lrriq1,1,0,0,0
Lrrk2,1,0,0,0
Lrrn1,1,0,0,0
Lrrn2,1,0,0,0
Lrrn3,1,0,0,0
Lrrtm1,1,1,0,0
Lrrtm2,1,0,0,0
Lrrtm3,1,1,0,1
Lrrtm4,1,1,1,1
Lrtm2,1,0,1,0
Lsamp,1,0,0,0
Lsm11,1,0,0,0
Lsm14a,1,0,0,0
Lsm4,1,0,0,0
Lsm6,1,0,0,0
Lsp1,1,1,1,0
Lss,1,0,0,0
Lta,1,0,0,0
Lta4h,1,0,0,0
Ltbp1,1,0,1,1
Ltbp4,1,0,1,1
Ltbr,1,0,0,0
Ltk,1,0,0,0
Ltn1,1,0,0,0
Ltv1,1,0,0,0
Luc7l,1,0,0,0
Lum,1,0,0,0
Luzp1,1,0,0,0
Luzp2,1,0,0,0
Ly6e,1,1,0,0
Ly6g6d,1,0,0,0
Ly6g6e,1,0,0,0
Ly6h,1,0,0,0
Ly86,1,0,0,0
Lyn,1,0,0,0
Lynx1,1,0,0,0
Lypd6,1,0,0,0
Lypd6b,1,0,0,0
Lypla1,1,0,0,0
Lyplal1,1,0,0,0
Lysmd3,1,0,0,0
Lyst,1,0,0,0
Lzts1,1,0,0,0
Macrod2,1,0,0,0
Mad1l1,1,0,0,0
Mad2l1,1,0,0,0
Maf,1,0,0,0
Maf1,1,0,0,0
Mafb,1,0,0,0
Mafk,1,0,0,0
Mag,1,0,0,0
Maged2,1,0,0,0
Magee1,1,0,0,0
Magee2,1,0,0,0
Mageh1,1,0,0,0
Magel2,1,0,0,0
Magi1,1,0,1,0
Magi2,1,0,1,1
Magi3,1,0,0,0
Magt1,1,0,0,0
Mak,1,0,1,1
Mak16,1,0,0,0
Mal2,1,0,0,0
Malt1,1,0,0,0
Mamdc4,1,0,0,0
Maml1,1,1,0,0
Maml2,1,0,0,0
Maml3,1,0,0,0
Mamld1,1,0,0,0
Man1a,1,0,0,0
Man1c1,1,0,0,0
Man2a1,1,0,0,0
Man2b2,1,0,0,0
Manba,1,0,0,0
Manbal,1,0,0,0
Manea,1,0,0,0
Manf,1,0,0,0
Maoa,1,0,0,0
Maob,1,0,0,0
Map1lc3a,1,0,0,0
Map2k1,1,0,0,0
Map2k2,1,0,0,0
Map2k4,1,1,0,0
Map2k5,1,0,0,0
Map2k6,1,0,0,0
Map3k1,1,0,0,0
Map3k10,1,0,0,0
Map3k13,1,0,0,0
Map3k14,1,0,0,0
Map3k2,1,0,0,0
Map3k3,1,0,0,0
Map3k4,1,0,0,0
Map3k5,1,0,0,0
Map3k7,1,0,0,0
Map3k8,1,0,0,0
Map3k9,1,0,0,0
Map4,1,0,0,0
Map4k1,1,0,1,1
Map4k3,1,0,0,0
Map4k4,1,1,0,0
Map6d1,1,0,0,0
Mapk11,1,0,0,0
Mapk12,1,0,0,0
Mapk15,1,0,0,0
Mapk1ip1,1,0,0,0
Mapk3,1,0,0,0
Mapk4,1,0,0,0
Mapk6,1,0,0,0
Mapk7,1,0,0,0
Mapk8,1,0,0,0
Mapk8ip2,1,0,0,0
Mapkapk2,1,0,0,0
Mapkapk3,1,1,0,1
Mapkbp1,1,1,0,1
Mapre2,1,0,0,0
Mapre3,1,0,0,0
Mapt,1,0,0,0
March1,1,1,1,0
March11,1,1,0,1
March4,1,0,0,0
March7,1,0,0,0
March8,1,1,0,0
Marcksl1,1,0,0,0
Mark1,1,0,0,0
Mars,1,1,0,1
Mars2,1,0,0,0
Marveld1,1,0,0,0
Masp1,1,1,0,0
Mast1,1,0,0,0
Mast4,1,0,0,0
Mat2b,1,0,0,0
Matk,1,0,1,0
Matn2,1,1,0,1
Mbd2,1,0,0,0
Mbd3,1,0,0,0
Mbd4,1,0,0,1
Mbd5,1,0,0,0
Mbnl1,1,0,0,0
Mbnl2,1,0,1,1
Mboat1,1,0,0,0
Mboat2,1,0,0,0
Mboat7,1,0,0,0
Mbp,1,0,0,0
Mbtd1,1,0,0,0
Mbtps1,1,0,0,0
Mbtps2,1,0,0,0
Mc1r,1,0,0,0
Mc4r,1,0,0,0
Mcam,1,1,0,1
Mcc,1,0,0,0
Mccc2,1,0,0,0
Mcf2,1,0,0,0
Mcfd2,1,0,0,0
Mchr1,1,0,0,0
Mcl1,1,0,0,0
Mcm10,1,0,1,1
Mcm2,1,0,0,0
Mcm3,1,0,0,0
Mcm4,1,0,0,0
Mcm6,1,0,0,0
Mcm7,1,0,0,0
Mcmbp,1,0,0,0
Mcrs1,1,0,0,0
Mctp1,1,0,0,0
Mctp2,1,0,0,0
Mdc1,1,0,0,0
Mdfi,1,0,0,0
Mdfic,1,0,0,0
Mdga1,1,0,1,1
Mdga2,1,0,0,0
Mdh1,1,0,0,0
Mdh2,1,0,0,0
Mdk,1,0,0,0
Mdm1,1,0,0,0
Mdm2,1,0,1,0
Mdm4,1,0,0,1
Me1,1,0,0,0
Me3,1,0,0,0
Mecp2,1,0,0,0
Mecr,1,0,0,0
Med10,1,0,0,0
Med11,1,0,0,0
Med13,1,0,0,0
Med13l,1,0,1,1
Med20,1,0,0,0
Med23,1,1,0,1
Med24,1,0,0,0
Med27,1,0,0,0
Med28,1,0,0,0
Med30,1,0,0,0
Mef2c,1,0,0,0
Meg3,1,0,0,0
Megf10,1,0,0,0
Megf6,1,0,0,0
Meig1,1,0,0,0
Meis1,1,0,0,0
Meis2,1,0,0,0
Meox1,1,0,0,0
Mepce,1,0,0,0
Met,1,0,0,0
Metap1,1,0,0,0
Metap1d,1,0,0,0
Metrnl,1,0,1,1
Mett10d,1,1,0,1
Mett11d1,1,1,0,0
Mettl1,1,0,0,0
Mettl11a,1,1,0,0
Mettl4,1,0,0,0
Mettl6,1,1,0,1
Mettl7a1,1,0,0,0
Mettl8,1,0,0,0
Mex3a,1,0,0,0
Mex3b,1,0,0,0
Mex3c,1,0,0,0
Mex3d,1,0,0,0
Mfap3,1,0,0,0
Mfap3l,1,0,1,1
Mfap4,1,0,0,0
Mff,1,0,0,0
Mfge8,1,0,0,0
Mfhas1,1,0,0,0
Mfn2,1,0,0,0
Mfng,1,0,0,0
Mfsd1,1,0,0,0
Mfsd2a,1,0,0,0
Mfsd3,1,0,0,0
Mfsd4,1,1,0,1
Mfsd5,1,0,0,0
Mfsd6,1,0,0,0
Mfsd8,1,0,0,0
Mfsd9,1,0,0,0
Mga,1,0,0,0
Mgat4a,1,0,0,0
Mgat4b,1,0,0,0
Mgat4c,1,0,1,0
Mgat5,1,0,0,0
Mgll,1,0,0,0
Mgst3,1,0,0,0
Mical2,1,0,0,0
Mical3,1,0,0,0
Micalcl,1,0,1,0
Micall1,1,0,0,0
Micall2,1,0,0,0
Mid1,1,0,0,0
Mid1ip1,1,0,0,0
Mid2,1,0,0,0
Midn,1,0,0,0
Mier1,1,0,1,1
Mier3,1,0,0,0
Mif,1,0,0,0
Mina,1,0,0,0
Minpp1,1,0,0,0
Mios,1,0,0,0
Mipep,1,1,0,0
Mirg,1,0,0,0
Mis12,1,0,0,0
Mitd1,1,0,0,0
Mki67,1,0,0,0
Mki67ip,1,0,0,0
Mkl1,1,0,1,1
Mkl2,1,0,1,1
Mknk1,1,0,0,0
Mknk2,1,0,0,0
Mks1,1,0,0,0
Mkx,1,0,0,0
Mlec,1,0,0,0
Mlf1,1,0,0,0
Mlf2,1,0,0,0
Mlh3,1,1,0,0
Mll1,1,0,0,0
Mll2,1,0,0,0
Mll3,1,0,0,1
Mll5,1,0,0,0
Mllt1,1,0,0,0
Mllt10,1,0,0,0
Mllt11,1,0,0,0
Mllt3,1,1,1,0
Mllt4,1,0,0,0
Mllt6,1,0,0,0
Mlxip,1,0,0,0
Mmaa,1,0,0,0
Mmab,1,0,0,0
Mmd,1,0,0,0
Mmd2,1,0,0,0
Mme,1,0,1,0
Mmgt1,1,0,0,0
Mmgt2,1,0,0,0
Mmp11,1,0,0,0
Mmp14,1,0,0,0
Mmp15,1,0,0,0
Mmp16,1,0,0,0
Mmp17,1,0,0,0
Mmp2,1,0,0,0
Mmp23,1,1,0,1
Mmp24,1,0,0,0
Mn1,1,0,0,0
Mnt,1,0,0,0
Mobkl1b,1,0,0,0
Mobkl2a,1,0,0,0
Mocs1,1,0,0,0
Mog,1,0,0,0
Mon1a,1,0,0,0
Mon1b,1,0,0,0
Mon2,1,0,0,0
Morc2a,1,0,0,0
Morc3,1,0,0,0
Morc4,1,0,0,0
Morf4l1,1,0,0,0
Morn4,1,0,0,0
Mosc2,1,0,0,0
Mospd2,1,0,0,0
Mov10,1,1,0,0
Mpdu1,1,0,0,0
Mpdz,1,1,1,1
Mpeg1,1,0,0,0
Mphosph9,1,0,0,0
Mpnd,1,0,0,0
Mporc-b,1,0,0,0
Mpp2,1,0,1,1
Mpp5,1,0,0,0
Mpp6,1,0,0,0
Mpp7,1,0,0,0
Mpped1,1,0,0,0
Mpped2,1,0,0,0
Mprip,1,1,0,1
Mpst,1,0,0,0
Mpv17l,1,0,1,1
Mpzl1,1,0,0,0
Mras,1,0,0,0
Mrc2,1,0,0,0
Mre11a,1,0,0,0
Mreg,1,0,0,0
Mrfap1,1,0,0,0
Mrgpre,1,0,0,0
Mrm1,1,0,0,0
Mro,1,0,1,1
Mrp63,1,0,0,0
Mrpl11,1,0,0,0
Mrpl12,1,0,0,0
Mrpl16,1,0,0,0
Mrpl2,1,0,0,0
Mrpl20,1,0,0,0
Mrpl23,1,0,0,0
Mrpl28,1,0,0,0
Mrpl3,1,0,0,0
Mrpl33,1,0,0,0
Mrpl35,1,0,0,0
Mrpl36,1,0,0,0
Mrpl37,1,0,0,0
Mrpl39,1,0,0,0
Mrpl40,1,0,0,0
Mrpl42,1,0,0,0
Mrpl46,1,0,0,0
Mrpl50,1,0,0,0
Mrpl53,1,0,0,0
Mrpl54,1,0,0,0
Mrps15,1,1,0,0
Mrps18a,1,0,0,0
Mrps18c,1,0,0,0
Mrps24,1,0,0,0
Mrps25,1,0,0,0
Mrps26,1,0,0,0
Mrps27,1,0,0,0
Mrps28,1,0,0,0
Mrps35,1,0,0,0
Mrps36,1,0,0,0
Msh2,1,0,0,0
Msh5,1,0,0,0
Msi1,1,0,0,0
Msi2,1,0,0,1
Msn,1,0,0,0
Msra,1,0,1,0
Msrb2,1,0,0,0
Mst1r,1,0,0,0
Mstn,1,0,0,0
Msx3,1,0,0,0
Mt2,1,0,0,0
Mta2,1,0,0,0
Mta3,1,0,0,0
Mtap,1,0,0,0
Mtap1a,1,0,0,0
Mtap1b,1,0,0,0
Mtap1s,1,0,0,0
Mtap2,1,0,1,0
Mtap4,1,0,1,1
Mtap6,1,0,0,0
Mtap7,1,1,0,1
Mtap7d2,1,0,1,1
Mtap9,1,0,1,0
Mtch1,1,0,0,0
Mtch2,1,0,0,0
Mtf2,1,1,0,0
Mtfp1,1,0,0,0
Mtfr1,1,1,0,0
Mthfd1,1,0,0,0
Mthfd1l,1,0,0,0
Mthfd2,1,0,0,0
Mthfd2l,1,0,0,0
Mthfr,1,0,0,0
Mtif2,1,0,0,0
Mtmr1,1,0,0,0
Mtmr12,1,0,0,0
Mtmr4,1,0,0,0
Mtpn,1,0,0,0
Mtr,1,0,0,0
Mtrf1l,1,0,0,0
Mtrr,1,0,0,0
Mtss1,1,0,0,0
Mtss1l,1,0,0,0
Mtus1,1,0,0,0
Mtus2,1,0,1,1
Mtx2,1,0,0,0
Muc1,1,0,0,0
Muc6,1,0,0,0
Mum1l1,1,1,0,0
Murc,1,0,0,0
Mus81,1,0,0,0
Mut,1,0,0,0
Muted,1,0,0,0
Mvd,1,0,0,0
Mvk,1,0,0,0
Mvp,1,0,0,0
Mxd1,1,0,0,0
Mxd4,1,0,0,0
Mxi1,1,0,1,1
Mxra7,1,0,0,0
Myadm,1,0,0,0
Myadml2,1,0,0,0
Myb,1,1,0,1
Mybbp1a,1,0,0,0
Mybl2,1,0,0,0
Myc,1,0,0,0
Mycl1,1,0,0,0
Mycn,1,0,1,1
Myh1,1,0,0,0
Myh10,1,0,0,0
Myh14,1,1,0,1
Myh15,1,0,0,0
Myh3,1,0,0,0
Myh7,1,0,0,0
Myh9,1,0,0,0
Myl12b,1,0,0,0
Myl6,1,0,1,1
Mylip,1,0,0,0
Mynn,1,1,0,1
Myo10,1,0,0,0
Myo16,1,0,1,0
Myo18b,1,0,0,0
Myo1a,1,0,0,0
Myo1b,1,0,0,0
Myo1c,1,0,0,0
Myo1d,1,0,0,0
Myo1e,1,0,0,0
Myo5b,1,0,1,0
Myo6,1,0,1,1
Myo9b,1,0,0,0
Myof,1,1,0,1
Mypn,1,0,0,0
Myrip,1,0,0,0
Mysm1,1,0,0,0
Myst3,1,1,0,0
Myst4,1,0,0,0
Myt1l,1,1,1,1
Mzf1,1,1,0,1
N28178,1,0,0,0
N4bp1,1,1,0,0
N4bp2,1,0,1,1
N4bp2l1,1,0,1,0
N4bp3,1,0,0,0
N6amt1,1,0,0,0
Naa15,1,0,0,0
Naa16,1,0,0,0
Naa20,1,0,0,0
Naa30,1,0,1,1
Naa35,1,0,0,0
Nab1,1,0,0,0
Nab2,1,1,0,1
Nacad,1,0,0,0
Nacc1,1,0,0,0
Nacc2,1,0,0,0
Nadsyn1,1,0,0,0
Naglu,1,0,0,0
Nalcn,1,0,0,0
Nampt,1,0,0,0
Nanos1,1,0,0,0
Nanos2,1,0,0,0
Nans,1,0,0,0
Nap1l2,1,0,0,0
Nap1l3,1,0,0,0
Nap1l5,1,0,0,0
Napb,1,0,0,0
Napepld,1,0,0,0
Narf,1,0,0,0
Narg2,1,0,0,0
Nars,1,0,0,0
Nars2,1,0,0,0
Nasp,1,0,1,1
Nat14,1,0,0,0
Nat6,1,0,0,0
Nat8l,1,0,0,0
Nav1,1,0,1,1
Nav2,1,0,1,1
Nav3,1,0,0,0
Nbas,1,0,0,0
Nbea,1,0,0,0
Nbeal1,1,0,0,0
Nbeal2,1,1,0,1
Nbl1,1,0,0,0
Nbr1,1,1,0,1
Ncald,1,0,1,0
Ncam1,1,0,0,0
Ncam2,1,0,0,0
Ncan,1,0,0,0
Ncapd2,1,0,0,0
Ncaph,1,0,0,0
Ncdn,1,1,0,0
Nceh1,1,0,0,0
Nck1,1,0,0,0
Nckap1,1,1,0,1
Nckap1l,1,0,0,0
Nckap5,1,0,0,0
Nckap5l,1,0,0,0
Ncl,1,0,0,0
Ncln,1,0,0,0
Ncoa1,1,0,0,0
Ncoa2,1,1,0,1
Ncoa5,1,0,0,0
Ncoa6,1,0,0,0
Ncoa7,1,1,0,0
Ncor2,1,0,0,0
Ncrna00086,1,0,0,0
Ncs1,1,0,0,0
Ndel1,1,0,0,0
Ndfip1,1,0,0,0
Ndfip2,1,0,0,0
Ndn,1,0,0,0
Ndnl2,1,0,0,0
Ndrg1,1,0,0,0
Ndrg2,1,0,0,0
Ndrg3,1,0,0,0
Ndrg4,1,0,0,0
Ndst2,1,0,0,0
Ndst3,1,0,1,1
Ndufa1,1,0,0,0
Ndufa10,1,0,0,0
Ndufa11,1,0,0,0
Ndufa12,1,0,0,0
Ndufa13,1,0,0,0
Ndufa3,1,0,0,0
Ndufa4,1,0,0,0
Ndufa5,1,0,0,0
Ndufa6,1,0,0,0
Ndufa7,1,0,0,0
Ndufa8,1,0,0,0
Ndufa9,1,0,0,0
Ndufab1,1,0,0,0
Ndufaf2,1,0,0,0
Ndufaf4,1,0,0,0
Ndufb10,1,0,0,0
Ndufb2,1,0,0,0
Ndufb3,1,0,0,0
Ndufb4,1,0,0,0
Ndufb5,1,0,0,0
Ndufb6,1,0,0,0
Ndufb7,1,0,0,0
Ndufb8,1,0,0,0
Ndufb9,1,0,0,0
Ndufc1,1,0,0,0
Ndufc2,1,0,0,0
Ndufs2,1,0,0,0
Ndufs3,1,0,0,0
Ndufs4,1,0,0,0
Ndufs5,1,0,0,0
Ndufs6,1,0,0,0
Ndufs7,1,0,0,0
Ndufs8,1,0,0,0
Ndufv1,1,0,0,0
Ndufv2,1,0,0,0
Ndufv3,1,1,0,1
Nebl,1,0,0,0
Necab1,1,0,1,0
Necab2,1,0,0,0
Necab3,1,0,0,0
Necap2,1,0,0,0
Nedd1,1,0,0,0
Nedd4l,1,0,0,0
Nedd8,1,0,0,0
Nedd9,1,0,0,0
Nefl,1,0,0,0
Nefm,1,0,0,0
Negr1,1,0,0,0
Nek2,1,0,0,0
Nek6,1,0,1,0
Nek8,1,0,0,0
Nelf,1,0,0,0
Nell1,1,0,0,0
Nell2,1,0,0,0
Nenf,1,0,0,0
Neo1,1,0,0,0
Nes,1,0,0,0
Net1,1,0,0,0
Neto1,1,0,0,0
Neto2,1,1,0,0
Neurl1a,1,0,1,0
Neurl1b,1,0,0,0
Neurod1,1,0,0,0
Neurod2,1,0,0,0
Neurod6,1,0,0,0
Neurog1,1,0,0,0
Neurog2,1,0,0,0
Nexn,1,0,0,0
Nf1,1,0,0,0
Nfasc,1,0,1,1
Nfat5,1,0,0,0
Nfatc2,1,0,0,0
Nfatc3,1,0,0,0
Nfatc4,1,0,0,0
Nfe2l1,1,0,0,0
Nfe2l3,1,0,0,0
Nfia,1,1,1,1
Nfib,1,0,0,0
Nfic,1,1,1,1
Nfil3,1,0,0,0
Nfix,1,0,0,0
Nfkb1,1,0,0,0
Nfkbia,1,0,0,0
Nfkbib,1,0,0,0
Nfkbie,1,0,0,0
Nfkbiz,1,0,1,1
Nfs1,1,0,0,0
Nfu1,1,0,0,0
Nfxl1,1,1,0,0
Nfya,1,0,0,0
Nfyb,1,0,0,0
Nfyc,1,0,0,0
Ngb,1,0,0,0
Ngef,1,0,0,0
Ngf,1,0,0,0
Ngfr,1,0,0,0
Ngfrap1,1,0,0,0
Nhedc2,1,0,0,0
Nhlh1,1,0,0,0
Nhlh2,1,1,0,0
Nhlrc1,1,0,0,0
Nhp2,1,0,0,0
Nhp2l1,1,0,0,0
Nhs,1,0,0,0
Nhsl1,1,0,0,0
Nin,1,0,0,0
Ninj1,1,0,0,0
Ninl,1,0,0,0
Nip7,1,0,0,0
Nipa1,1,0,0,0
Nipal2,1,0,0,0
Nipal3,1,0,0,0
Nipsnap3b,1,0,0,0
Nit2,1,0,0,0
Nkain2,1,0,0,0
Nkain3,1,0,0,0
Nkd1,1,0,0,0
Nkd2,1,0,0,0
Nkrf,1,0,0,0
Nktr,1,0,0,0
Nlgn1,1,0,0,0
Nlk,1,0,0,0
Nln,1,0,0,0
Nlrp6,1,0,0,0
Nlrx1,1,0,0,0
Nmbr,1,0,0,0
Nmd3,1,0,0,0
Nme1,1,0,0,0
Nme2,1,0,0,0
Nmnat1,1,0,0,0
Nmt2,1,0,0,1
Nnat,1,0,0,1
Nnmt,1,0,0,0
Nnt,1,0,0,0
Noc3l,1,0,0,0
Noc4l,1,0,0,0
Nod1,1,0,1,0
Nod2,1,0,0,0
Nog,1,0,0,0
Nol12,1,0,0,0
Nol4,1,1,1,1
Nol6,1,0,0,0
Nol8,1,0,0,0
Nomo1,1,0,0,0
Nop10,1,0,0,0
Nop16,1,0,0,0
Nop56,1,0,0,0
Nop58,1,0,0,0
Nos1,1,0,0,0
Notch1,1,0,0,0
Notch2,1,0,0,0
Notch3,1,0,0,0
Nov,1,0,0,0
Nova1,1,0,0,0
Nova2,1,0,0,0
Nox4,1,0,0,0
Npas1,1,0,0,0
Npas2,1,0,0,0
Npas3,1,1,0,1
Npas4,1,0,0,0
Npc1,1,0,0,0
Npcd,1,0,0,0
Npepl1,1,0,0,0
Nphp1,1,1,0,0
Nphp4,1,0,0,0
Npm1,1,0,0,0
Npm3,1,0,0,0
Npnt,1,0,0,0
Npr3,1,0,0,0
Nptn,1,1,0,1
Nptx1,1,0,0,0
Nptx2,1,0,0,0
Nptxr,1,0,0,0
Npy,1,0,0,0
Npy1r,1,0,0,0
Nr0b1,1,0,0,0
Nr1d2,1,0,0,0
Nr1h2,1,0,0,0
Nr2c1,1,0,0,0
Nr2c2,1,0,0,0
Nr2e1,1,0,1,1
Nr2f1,1,0,0,0
Nr2f2,1,0,0,0
Nr3c1,1,0,0,0
Nr3c2,1,0,0,0
Nr4a1,1,0,0,0
Nr4a2,1,0,1,0
Nr4a3,1,0,0,0
Nr6a1,1,1,0,1
Nradd,1,0,0,0
Nrap,1,0,0,0
Nrarp,1,0,0,0
Nrbp2,1,0,0,0
Nrcam,1,0,0,0
Nrg1,1,0,0,0
Nrg2,1,0,0,0
Nrg3,1,0,0,0
Nrgn,1,0,0,0
Nrip1,1,0,0,0
Nrip3,1,0,1,1
Nrn1,1,0,0,0
Nrp1,1,0,0,0
Nrp2,1,1,0,1
Nrsn1,1,0,0,0
Nrsn2,1,0,0,0
Nrxn1,1,0,0,1
Nrxn2,1,0,0,0
Nrxn3,1,0,0,0
Nsdhl,1,0,0,0
Nsf,1,0,0,0
Nsfl1c,1,0,0,0
Nsg1,1,0,0,0
Nsmaf,1,0,0,0
Nsun7,1,0,0,0
Nt5c1a,1,0,0,0
Nt5c3,1,0,0,0
Nt5dc2,1,0,0,0
Nt5dc3,1,0,0,0
Nt5e,1,0,0,0
Ntf3,1,0,1,1
Ntm,1,1,1,1
Ntn1,1,0,0,0
Ntn4,1,0,0,0
Ntng1,1,1,0,0
Ntng2,1,0,0,0
Ntrk2,1,0,1,0
Ntrk3,1,0,0,1
Nts,1,0,0,0
Ntsr1,1,0,0,0
Ntsr2,1,1,0,0
Nuak1,1,0,0,0
Nuak2,1,0,0,0
Nub1,1,0,0,0
Nucb1,1,0,0,0
Nucb2,1,0,0,0
Nucks1,1,0,0,0
Nudc,1,0,0,0
Nudcd1,1,0,0,0
Nudt1,1,0,0,0
Nudt18,1,0,0,0
Nudt2,1,0,0,0
Nudt4,1,0,0,0
Nudt8,1,0,0,0
Nuf2,1,1,0,0
Numa1,1,0,1,1
Nup107,1,0,0,0
Nup153,1,0,0,0
Nup188,1,0,0,0
Nup205,1,0,1,1
Nup210l,1,0,0,0
Nup35,1,0,0,0
Nup43,1,0,0,0
Nup50,1,0,0,0
Nup54,1,0,0,0
Nup93,1,0,0,0
Nup98,1,0,0,0
Nupl1,1,0,0,0
Nus1,1,0,0,0
Nutf2,1,0,0,0
Nwd1,1,0,0,0
Nxf1,1,0,0,0
Nxn,1,0,0,0
Nxph1,1,0,0,0
Nxph2,1,0,0,0
Nxph3,1,0,0,0
Nxph4,1,0,0,0
Nxt1,1,0,0,0
Nxt2,1,0,1,1
Nynrin,1,0,0,0
OTTMUSG00000016325,1,0,0,0
Oas1c,1,0,0,0
Oat,1,0,0,0
Obfc1,1,0,0,0
Obfc2a,1,0,0,0
Obox6,1,0,0,0
Obscn,1,0,0,0
Oca2,1,0,0,0
Ocel1,1,0,0,0
Ociad1,1,0,0,0
Ociad2,1,0,0,0
Ocm,1,0,0,0
Odc1,1,0,0,0
Odf2,1,0,0,0
Odf2l,1,0,0,0
Odf4,1,0,0,0
Odz1,1,0,0,0
Odz2,1,1,0,0
Odz3,1,1,0,0
Odz4,1,0,0,0
Ofd1,1,0,0,0
Ogdh,1,0,0,0
Ogfod1,1,0,0,0
Ogfrl1,1,0,0,0
Ogt,1,0,1,1
Ola1,1,0,0,0
Olfm1,1,0,0,0
Olfm2,1,0,0,0
Olfm3,1,0,0,0
Olfml2b,1,0,0,0
Olfml3,1,1,0,1
Olfr78,1,0,0,0
Olig1,1,0,0,0
Oma1,1,0,0,0
Onecut2,1,0,0,0
Opcml,1,0,0,0
Ophn1,1,0,0,0
Oplah,1,0,0,0
Oprl1,1,1,0,1
Oprm1,1,0,0,0
Optc,1,0,1,0
Optn,1,0,0,0
Orai2,1,0,0,0
Oraov1,1,0,0,0
Orc6,1,1,0,1
Ormdl1,1,0,0,0
Osbp2,1,0,1,1
Osbpl10,1,0,0,0
Osbpl11,1,0,0,0
Osbpl1a,1,1,1,1
Osbpl3,1,0,0,0
Osbpl5,1,0,0,0
Osbpl6,1,0,0,0
Osbpl8,1,0,0,0
Oscp1,1,1,0,1
Ostc,1,0,0,0
Ostf1,1,0,0,0
Ostm1,1,0,0,0
Ostn,1,0,0,0
Otof,1,0,0,0
Otub1,1,0,0,0
Otud1,1,0,0,0
Otud4,1,0,0,0
Otud7a,1,0,0,0
Otud7b,1,1,1,0
Otx1,1,0,0,0
Ovgp1,1,0,0,0
Ovol2,1,0,0,0
Oxct1,1,0,0,0
Oxr1,1,0,1,1
P2rx2,1,0,0,0
P4ha1,1,0,0,0
P4ha2,1,0,0,0
P4ha3,1,0,0,0
P4hb,1,0,0,0
P4htm,1,0,0,0
PGC-1v,1,0,0,0
Pabpc1,1,0,0,0
Pacrg,1,0,0,0
Pacs1,1,0,0,0
Pacs2,1,0,0,0
Pacsin1,1,0,0,0
Pacsin2,1,0,0,0
Pacsin3,1,1,0,0
Padi4,1,0,0,0
Pafah1b3,1,0,0,0
Pafah2,1,1,0,0
Pag1,1,0,1,0
Paics,1,0,0,0
Paip1,1,0,0,0
Paip2,1,0,0,0
Pak2,1,0,0,0
Pak3,1,0,1,0
Pak4,1,0,0,0
Pak6,1,0,0,0
