id,cluster,E15 cpn,E16 cpn,E18 cpn,P1 cpn,E15 subcereb,E16 subcereb,E18 subcereb,P1 subcereb,E15 corticothal,E16 corticothal,E18 corticothal,P1 corticothal,gene type
Vps41,18,1.548166993,1.552660917,1.566466955,1.578374427,1.590773866,1.618572073,1.654866435,1.737660093,1.640730811,1.650589189,1.670814332,1.654435501,Protein
Vps52,18,1.67135245,1.700330687,1.679270686,1.786323303,1.66216452,1.679072502,1.676230725,1.808603214,1.614929892,1.657518599,1.676114469,1.762060811,Protein
Vps54,12,0.987791799,0.946992341,1.042843173,1.081933893,1.140089888,1.149523936,1.090741118,1.041889865,1.239894818,1.224879945,1.187664522,1.154992718,Protein
Vrk1,11,0.940925187,0.827116507,0.742318133,0.701223348,1.250153976,1.283963475,1.098584893,1.126644332,1.098834012,1.133388795,0.92349737,0.868539231,Protein
Vrk2,7,1.032750077,0.844735563,0.714452988,0.502630563,1.216677778,0.869462891,0.894813222,0.675071351,1.052974662,0.848671809,0.659093398,0.479887567,Protein
Vrk3,13,0.997138582,0.987012544,0.886492981,0.917846719,1.153339166,1.072110136,1.075740344,0.998445051,1.158428838,1.11207857,1.087088975,1.034884226,Protein
Vsig2,4,0.038293583,0.052045286,0.150096363,0.689995727,0.030129758,0.079154102,0.182738683,0.810851249,0.03357529,0.137314225,0.135800919,0.436509308,Protein
Vsnl1,9,0.364599769,0.60679289,1.234269189,1.655726064,0.422138241,0.570918699,1.116906468,1.487452312,0.553023292,0.873741901,1.460187965,1.878955299,Protein
Vstm2a,16,0.334256665,0.413123663,0.916770736,1.101203866,0.060992683,0.564230368,1.153903238,1.36506659,0.081076059,0.333872292,0.76461245,0.834638114,Protein
Vstm2b,6,0.663213602,0.300563313,0.724111134,0.681675315,0.31960776,0.470838106,0.660174609,0.821551519,1.24022965,1.464742837,1.455736914,1.412058828,Protein
Vstm2l,5,0.642412085,0.768122857,1.298946909,1.933355664,0.315229105,0.337173631,0.897864514,1.458365858,0.126000482,0.259954447,0.501658914,0.711611542,Protein
Vti1a,18,1.059317235,1.072588082,1.133851743,1.174922884,0.972220895,1.094719126,1.189768151,1.22728753,0.980158417,1.028719652,1.07920296,1.141612799,Protein
Vti1b,18,1.541426965,1.587721065,1.61658893,1.65799517,1.520957526,1.653102479,1.74886376,1.825605252,1.549040065,1.566230018,1.640029018,1.722738371,Protein
Vwa1,17,0.258448824,0.521689758,0.711767593,0.684684715,0.299342746,0.393648895,0.545595313,0.643230537,0.271026831,0.455545261,0.634388588,0.738613307,Protein
Vwa3a,9,0.076615324,0.092907232,0.135483445,0.260450395,0.083375036,0.116286553,0.133645872,0.177892735,0.19494731,0.261077213,0.342430577,0.474001979,Protein
Vwa5b2,17,0.914104521,1.095493643,1.305461004,1.468038487,0.82293853,0.841878561,0.953064941,1.058236169,0.89991129,1.129248285,1.293998612,1.416046066,Protein
Vwc2,9,0.011528915,0.003538995,0.044110742,0.132495029,0,0.024310437,0.077297031,0.173656742,0.089174317,0.05884607,0.142103075,0.439990743,Protein
Vwc2l,4,0.014069546,0.186247841,0.480563116,0.644913985,0.004564081,0.054811008,0.559458939,0.745402732,0.022868505,0.068575068,0.141690215,0.1336679,Protein
Vwce,9,0.048914298,0.044586401,0.057389543,0.066499236,0.055455932,0.052098832,0.100918926,0.119582477,0.041939946,0.084151069,0.140272605,0.207599095,Protein
Wapal,19,1.186851844,1.166912395,1.034176282,0.857006653,1.138978093,1.044139774,0.923032002,0.753632077,1.104114797,1.097222593,0.99012343,0.895851656,Protein
Wars,14,1.542081886,1.518327021,1.561652254,1.575919523,1.44203741,1.631604063,1.724804895,1.767345133,1.377437394,1.42906235,1.472914346,1.544090379,Protein
Wars2,19,0.413529427,0.473041499,0.462095384,0.351867782,0.552478399,0.534255891,0.565846639,0.525639448,0.497178535,0.546322993,0.454828097,0.37320634,Protein
Wasf1,12,1.713666913,1.740406906,1.790199282,1.937469244,1.95407986,2.117973555,2.049202512,2.158093991,1.89651795,2.021796886,1.952343876,2.040665621,Protein
Wasf2,13,0.637761829,0.730139238,0.66779745,0.489165062,0.581563978,0.64366681,0.556488243,0.331593289,0.642536732,0.675570307,0.620365119,0.483227732,Protein
Wasf3,18,0.658484568,0.753232878,0.811705007,0.95985386,0.813703721,0.951079489,1.068312049,1.091466468,0.951595396,0.923486492,0.949679765,1.085718595,Protein
Wbp1,19,1.792419708,1.638006772,1.559571503,1.493501269,1.809204727,1.543634775,1.479720674,1.42297866,1.751842397,1.608794443,1.605729434,1.487175155,Protein
Wbp5,13,1.887160826,1.843045187,1.811617897,1.806956937,1.887977188,1.759970612,1.692477656,1.631933596,1.88735901,1.85638325,1.875487821,1.941288762,Protein
Wbscr16,18,1.053282091,1.043106736,1.050820401,1.140580315,0.968713577,1.144406061,1.127875473,1.206275241,0.904844787,0.922087817,0.974929667,1.074366559,Protein
Wbscr17,15,1.280034023,1.065665594,1.201227744,1.250624902,1.154475708,0.536466271,0.494748559,0.487156765,0.989935013,0.809793296,0.832457816,0.985548167,Protein
Wbscr27,13,0.273353892,0.322527328,0.344948051,0.218087589,0.399065976,0.291542223,0.278395961,0.156311345,0.325293944,0.387215362,0.39873144,0.206978796,Protein
Wdfy1,15,1.213299891,1.318758068,1.295096268,1.239557226,1.000872056,1.127742807,1.239357047,1.207038925,1.106326912,1.111857076,1.086932579,1.082692041,Protein
Wdfy2,19,0.747390054,0.776842053,0.67351946,0.457283763,0.773234819,0.723765068,0.5415106,0.361727836,0.726474544,0.820566613,0.639963354,0.483169203,Protein
Wdfy3,19,1.639984248,1.608656516,1.567005181,1.468853712,1.621486826,1.531886196,1.475118891,1.376208198,1.677952608,1.639700595,1.604693586,1.513181629,Protein
Wdhd1,12,0.391741158,0.409476621,0.366114639,0.303371036,0.227744315,0.154451972,0.121431145,0.076633891,0.38443048,0.402263102,0.477070584,0.376348801,Protein
Wdr1,18,1.567172283,1.490551189,1.509293943,1.640695053,1.509002136,1.627181447,1.704454245,1.852876289,1.544758644,1.504464066,1.510237947,1.760673487,Protein
Wdr12,18,1.035896204,1.0696533,1.085786326,1.060059147,0.990218053,1.105166019,1.16543427,1.247032504,0.850855675,0.979358045,1.016273076,1.060459857,Protein
Wdr18,18,1.344392274,1.341068336,1.364849177,1.487818285,1.255771657,1.400076684,1.444294678,1.573894588,1.197729786,1.241974587,1.286436259,1.396650848,Protein
Wdr19,13,0.763588204,0.788760701,0.822854951,0.724601878,0.865353341,0.720303217,0.747914956,0.69435859,0.868724355,0.890816008,0.899847303,0.74343607,Protein
Wdr31,17,0.217057863,0.346744055,0.439065718,0.477237051,0.267777674,0.399038253,0.47515234,0.640242857,0.385713494,0.492356629,0.493937392,0.630164371,Protein
Wdr35,12,0.896460627,0.986029217,0.989433353,0.945781145,1.085643723,1.128570497,1.157136294,1.171518762,1.144527507,1.169177562,1.165095875,1.138952863,Protein
Wdr41,19,0.991351028,1.002838373,0.989556598,0.931637857,1.119773698,1.164180294,1.185629968,1.129577116,1.10600721,1.110529107,1.098314853,1.059722416,Protein
Wdr44,13,0.840285549,0.797680167,0.784245594,0.636553086,0.886371701,0.890600959,0.846925671,0.76129171,0.957868168,0.904183574,0.920153079,0.851829285,Protein
Wdr46,14,1.281982774,1.180085714,1.192073783,1.203799572,1.163581745,1.29814978,1.338101741,1.378041597,1.027983663,1.039271711,1.065863426,1.079994786,Protein
Wdr52,16,0.013853212,0.024766965,0.043004476,0.056244908,0.025335568,0.039774454,0.225918676,0.244224161,0.031129901,0.079165684,0.11488075,0.145114949,Protein
Wdr54,18,0.863091968,0.817831021,0.869881501,0.954936344,0.86510042,0.854196088,0.861837176,1.041866203,0.908537024,0.879202002,0.936744903,1.141013692,Protein
Wdr55,19,1.126910295,1.101857008,1.120004369,1.026180129,1.095326297,1.200221026,1.240212165,1.17666415,1.058281742,1.037378683,1.02057589,0.869376656,Protein
Wdr5b,19,0.687477235,0.729904728,0.738366672,0.508249525,0.686519191,0.688149194,0.676280147,0.430113773,0.663668894,0.663099468,0.716050946,0.512719074,Protein
Wdr6,8,1.913425462,1.882091735,1.917431458,2.034315556,1.75144001,1.765394334,1.862580356,2.033488091,1.841043334,1.842874976,1.916426048,2.094257947,Protein
Wdr67,1,0.209144097,0.270987274,0.284744666,0.157490616,0.129665084,0.074257494,0.20281623,0.140589426,0.30263392,0.244577682,0.208741174,0.099497633,Protein
Wdr76,19,0.736140631,0.681037614,0.677814014,0.597650219,0.772656835,0.64273451,0.649129348,0.551286497,0.797474595,0.704815182,0.688585321,0.532041858,Protein
Wdr78,19,0.414858078,0.467257273,0.427638637,0.259221057,0.594864161,0.607735883,0.602253209,0.429574651,0.513386755,0.566456349,0.546405691,0.337429309,Protein
Wdr89,19,0.375563029,0.383323366,0.35955661,0.214945525,0.384751141,0.45464824,0.430834246,0.360922701,0.311715726,0.340100906,0.33984084,0.210455236,Protein
Wdr92,19,0.617656532,0.532750558,0.501543977,0.296850932,0.603498379,0.515538725,0.484170244,0.331131592,0.56795986,0.541047282,0.519343571,0.337704793,Protein
Wdtc1,19,1.392383867,1.326677836,1.326337909,1.329312436,1.406712161,1.264312426,1.269912032,1.208454794,1.380699548,1.312841412,1.300493311,1.220155178,Protein
Wdyhv1,19,0.891952599,0.793452313,0.893294492,0.641550452,0.758165233,0.627439598,0.642531786,0.516126667,0.850153469,0.76673696,0.856751843,0.559098301,Protein
Wfikkn1,11,0.452683255,0.324570517,0.213106377,0.394327329,0.521812548,0.306626579,0.168367529,0.489819314,0.419402207,0.255115407,0.151669493,0.361514413,Protein
Wfs1,16,0.189134479,0.129107005,0.237350173,0.287609837,0.175443968,0.153055023,0.514640711,0.780658564,0.191853542,0.225993532,0.263541626,0.362171345,Protein
Whrn,6,0.466941726,0.372405644,0.437301771,0.476415677,0.716255495,0.565009104,0.717578143,0.647389817,1.623720554,1.546826343,1.708520326,1.672298326,Protein
Whsc1,19,1.783208009,1.806853964,1.765333207,1.647734958,1.767740471,1.765345135,1.717700453,1.560274961,1.815047506,1.782324251,1.718112892,1.598484095,Protein
Whsc1l1,19,1.500174703,1.527213449,1.478211412,1.342986897,1.532502135,1.479205203,1.429206243,1.291122325,1.573834343,1.566886287,1.500398413,1.377012857,Protein
Wipf2,13,0.926986721,0.905338146,0.89103988,0.858856485,0.9806155,0.88401327,0.841172947,0.757621469,0.977638567,0.941584471,0.895129049,0.938002066,Protein
Wipf3,15,0.938102242,1.202450172,1.155308703,1.141471723,0.837355447,0.961804433,1.048962024,0.948142915,0.972275986,0.964486385,1.025647431,1.023557799,Protein
Wipi1,6,0.234725776,0.311164516,0.406127831,0.450378453,0.257921568,0.313426378,0.293836594,0.227013383,0.436118102,0.588232478,0.761445188,0.63296519,Protein
Wls,16,0.222830361,0.312689234,0.566027164,0.699970334,0.284460062,0.598449063,0.984558815,1.107057261,0.44774858,0.555171865,0.576561322,0.515191413,Protein
Wnt3,17,0.136168631,0.323474864,0.484641445,0.574143591,0.139331467,0.24967643,0.350931881,0.356469491,0.158942069,0.300891434,0.404890137,0.501542608,Protein
Wnt4,9,0.010520229,0.054871869,0.146835979,0.302549536,0.006181283,0.056880469,0.250675868,0.290393925,0.073144042,0.14319754,0.387895023,0.708370754,Protein
Wnt5a,11,0.221494829,0.189099076,0.155630832,0.28793267,0.320493168,0.449876256,0.456098693,0.409573034,0.303092333,0.235607724,0.189174655,0.241582089,Protein
Wnt7a,6,0.754752622,0.748039101,0.568712014,0.408034645,0.861541579,0.598515841,0.429950815,0.193047755,1.180028334,1.020033366,0.949691468,0.637460709,Protein
Wnt7b,6,1.966322925,1.730239472,1.61576073,1.458013527,2.190513783,1.525704175,0.975757522,0.714570316,2.478400537,2.339041799,2.346927741,2.227434186,Protein
Wnt9a,9,0.003323785,0.015360929,0.058115378,0.104216276,0.039244493,0.018829062,0.030728291,0.021337968,0.088282838,0.131739891,0.216102536,0.335868932,Protein
Wrb,18,1.421330762,1.429004133,1.467417181,1.494037653,1.399256529,1.497714541,1.569575207,1.736513626,1.395300177,1.41196633,1.447756325,1.49762065,Protein
Wsb1,19,2.208323092,2.246424715,2.152141516,1.751445398,2.25346401,2.202736181,2.039564807,1.7020426,2.278065042,2.286645057,2.182494542,1.810124939,Protein
Wsb2,14,1.918435594,1.950033164,2.073758663,2.201937607,1.902946646,2.02547791,2.212491238,2.296048405,1.936819752,1.902350514,1.973878903,2.053162988,Protein
Wscd1,6,0.839084427,0.949324614,1.213775335,1.118747375,0.666376625,0.390200069,0.595428978,0.824647065,1.619075583,1.571932325,1.88266283,1.843528646,Protein
Wscd2,17,0.115143685,0.580653599,0.968283501,1.171761547,0.185947364,0.398405323,0.784977273,1.043102803,0.360405949,0.630326155,1.045232981,1.128554346,Protein
Wwc1,5,1.631919406,1.600357481,1.554788278,1.609915476,0.869923692,0.913171469,1.129802639,1.273808887,0.767276858,0.92255835,0.958241746,1.001700837,Protein
Wwc2,8,0.897878799,0.836458941,0.771239759,0.903810318,0.717786133,0.815810107,0.853255176,0.863244323,0.579940143,0.671502374,0.682846063,0.858329625,Protein
Wwox,4,0.478295157,0.57931133,0.60859021,0.701079021,0.476169107,0.498132663,0.589877027,0.712707772,0.473243113,0.371596087,0.373590518,0.329475171,Protein
Wwp1,17,0.496926882,0.684458452,0.997970149,1.007902612,0.588672754,0.674011922,0.670106634,0.68392555,0.666841709,0.71457283,0.738432508,0.787923569,Protein
Wwtr1,1,0.110377561,0.130418689,0.072482244,0.075043399,0.076909747,0.03661696,0.034926706,0.038661007,0.19442109,0.149438361,0.05422646,0.073027695,Protein
X99384,11,0.842366441,0.897733178,0.942705838,0.925923902,0.948983825,1.115707011,1.196563035,1.251652818,0.851406351,0.926001155,0.964851018,0.958361261,Protein
Xbp1,14,1.547900177,1.575332201,1.677762942,1.632484625,1.528835744,1.745078697,1.791237174,1.686916772,1.466057566,1.503694011,1.626034303,1.609399093,Protein
Xiap,13,0.973638542,1.00174669,0.999495491,0.944911819,0.946160836,0.860885771,0.882831794,0.783258087,1.018676787,1.028034967,1.018260574,0.976718537,Protein
Xist,17,1.021796473,1.374621887,1.533252068,1.12703349,1.057966431,1.187889996,1.314629728,0.812882621,0.964698889,1.33038739,1.433956948,1.083305494,Protein
Xk,15,0.727870513,0.744920887,0.725458325,0.781911836,0.543366402,0.535134554,0.551924291,0.637802829,0.604187159,0.613960154,0.634361376,0.69853984,Protein
Xkr4,17,0.287414498,0.651308065,0.74779621,0.778376301,0.159902709,0.553863616,0.657080724,0.515326659,0.304423741,0.505076685,0.589759765,0.663240008,Protein
Xkr7,12,0.881925903,0.891001367,0.88481688,0.944560641,0.966498412,0.826117582,0.768504907,0.677214451,1.136301921,0.989859001,0.911923742,0.961257788,Protein
Xkr8,15,0.370551947,0.382283664,0.490433273,0.426431552,0.333435183,0.241437146,0.29279351,0.147934969,0.335447871,0.343325863,0.400546623,0.25355316,Protein
XLOC_000003,16,0,0,0.037839638,9.57E-07,0,0.026427681,0.11043246,0.060422826,0.00841445,0.018579803,6.34E-06,3.30E-06,lincRNA
XLOC_000013,19,0.986088414,1.087525875,1.149490077,0.984948352,1.155939985,1.198409634,1.049004701,0.901561297,1.149674729,1.214899455,1.061851907,0.854861462,lincRNA
XLOC_000021,16,0.02334466,0.046229746,0.031142029,0.01728499,0.013670397,0.024388125,0.115764567,0.0140682,0.024948491,0.008131733,0.026046566,0,lincRNA
XLOC_000023,5,0.309536486,0.467297256,0.507120185,0.422451947,0.089942537,0.08354705,0.131559322,0.057501786,0.388211361,0.23987482,0.135751676,0.065694341,lincRNA
XLOC_000024,5,0.559023979,0.872164434,1.13240379,1.147972965,0.219664148,0.483017848,0.782069676,0.607157886,0.062765815,0.2128351,0.440521821,0.351330466,lincRNA
XLOC_000025,4,0.004510616,0.004762367,0.013034088,0.059546,0,0.011609093,0.038918741,0.124380962,0,0,0.00454457,0.008830415,lincRNA
XLOC_000028,17,0.091377097,0.12529059,0.150195331,0.32159843,0.11738201,0.179575344,0.171138515,0.215285862,0.026455387,0.159798715,0.195683004,0.257134526,lincRNA
XLOC_000033,6,0.021960872,0.027674045,0.036638036,0.01675455,0.268873407,0.480676563,0.171089899,0.148845335,0.365370035,0.493994488,0.395139353,0.244018942,lincRNA
XLOC_000038,5,0.046788497,0.083923452,0.1755524,0.286237021,0.000614804,0.006937007,0.01746579,0.027664877,9.26E-11,0.004023376,0.015914928,0.021076202,lincRNA
XLOC_000039,5,0.304527148,0.324082757,0.371162103,0.486996888,0.007707632,0.033959055,0.059778051,0.054255974,0.005816083,0.030480548,0.085348028,0.118210146,lincRNA
XLOC_000041,5,0.008499378,0.015982998,0.008963635,0.164872508,0,0,0.023993873,0.017769054,0,0.008097632,0.014144884,0.034797249,lincRNA
XLOC_000042,5,0.538288383,0.590045604,0.584093655,0.810019352,0.028702253,0.048603371,0.134740496,0.190156264,0.028193114,0.053817652,0.149618726,0.229599941,lincRNA
XLOC_000068,11,0.166093975,0.189593331,0.193064183,0.182254259,0.352830581,0.386878696,0.347089867,0.227772334,0.309591846,0.357500335,0.278692338,0.245767741,lincRNA
XLOC_000071,16,0.003524564,0,0.007530064,0.003974604,0.003881585,0.027603789,0.091350352,0.118878523,0.006339158,0.023323217,0.012911344,0.025616357,lincRNA
XLOC_000079,16,0.007814623,0.023287119,0.042073993,0.043653413,0.00759848,0.288835865,0.419501401,0.306103209,0.034817051,0.116454319,0.271965374,0.165864897,lincRNA
XLOC_000086,9,0.152517665,0.060144991,0,0,0.034922098,0.043901961,0.106912308,0.036392803,0,0.00609393,0,0,lincRNA
XLOC_000088,10,0.121796787,0.068087113,0.043871342,0.022973022,0.014471982,0.003633965,0.001729318,0.002172513,0.002684192,0.00171952,0.004940941,0.001135224,lincRNA
XLOC_000090,10,0.505779249,0.514588922,0.366979245,0.400712363,0.35247388,0.052182412,0.019692668,0.021609121,0.136263525,0.102879435,0.104099078,0.189174374,lincRNA
XLOC_000091,15,0.099774187,0.062108326,0.055621789,0.045270939,0.004797675,0.016660229,0.038470855,0.036211764,0.028886368,0.060693686,0.047156053,0.0410216,lincRNA
XLOC_000095,17,0.041568341,0.103781151,0.285570585,0.1708019,0.023552369,0.126011204,0.299165263,0.21770814,0.086579414,0.179981278,0.345156039,0.300909679,lincRNA
XLOC_000096,17,0.050298923,0.072184068,0.145630484,0.236558673,0.036181278,0.085477888,0.160629673,0.274170324,0.103608073,0.130562437,0.193152715,0.28778785,lincRNA
XLOC_000105,19,0.218725566,0.248562721,0.247299219,0.1646951,0.158755291,0.161391364,0.107556249,0.092898466,0.211722954,0.203309539,0.210104665,0.137903279,lincRNA
XLOC_000110,17,0.034901379,0.086856138,0.061173416,0.129866731,0.024207926,0.04408563,0.031438197,0.0602225,0.037046623,0.068859794,0.056009816,0.100810476,lincRNA
XLOC_000115,2,0.014120922,0.009808086,0.046751451,0.035977564,0.148634115,0.049297119,0.005732428,0.004944762,0.239352292,0.125199127,0.023860458,0.029689746,lincRNA
XLOC_000117,19,2.378437876,2.364385876,2.312289514,2.160186313,2.445286538,2.349718399,2.235275877,2.150566107,2.471118546,2.392334597,2.334660796,2.101568372,lincRNA
XLOC_000120,17,0.424216625,0.303731573,0.545142524,0.89635037,0.500940055,0.507410559,0.747807077,0.965843963,0.653146882,0.644485857,0.868653841,1.1182118,lincRNA
XLOC_000126,5,0.333960869,0.373119899,0.475665378,0.45691387,0.180212209,0.199391193,0.245448259,0.284571941,0.145552214,0.119727878,0.205137482,0.173419384,lincRNA
XLOC_000154,6,0.467868456,0.673901512,0.798598168,0.561696341,0.633449265,0.71048547,0.611818864,0.382377303,0.816071527,0.903891064,0.979758187,0.615236508,lincRNA
XLOC_000158,17,0.337842469,0.44036745,0.570005577,0.643676675,0.385406059,0.470766132,0.551281615,0.654332513,0.384387468,0.482922153,0.627190669,0.69509011,lincRNA
